	premise	hypothesis	gold_label_x	__index_level_0__	label	filename	determiner	monotonicity	gold_label_y	replace_target	replace_source	replace_mode	ori_sentence	new_sentence	Exist
5078	I know you had no choice .	I know you had no possible action .	entailment	6577	0	silver/p94/d3268	no	downward_monotone	entailment	choice	possible action	noun_hyponym_obj	I know you had no choice .	I know you had no possible action .	True
6575	Tom got no answer from Mary .	Tom got no answer from soul .	neutral	8334	1	silver/p57/d2559	no	downward_monotone	neutral	Mary	soul	noun_hypernym_obj	Tom got no answer from Mary .	Tom got no answer from soul .	True
16709	I do n't have any plans for tomorrow . I 'm going to take it easy .	I do n't have any thoughts for tomorrow . I 'm going to take it easy .	neutral	19696	1	silver/p14/d3235	any	downward_monotone	neutral	plans	thoughts	noun_hypernym_obj	I do n't have any plans for tomorrow . I 'm going to take it easy .	I do n't have any thoughts for tomorrow . I 'm going to take it easy .	True
13286	The name of this statesman is known to every transvestite in Japan .	The name of this statesman is known to every body in Japan .	neutral	15925	1	silver/p02/d3049	every	downward_monotone	neutral	body	transvestite	noun_hypernym_obj	The name of this statesman is known to every transvestite in Japan .	The name of this statesman is known to every body in Japan .	True
5729	Tom told the doctor that he felt no distres .	Tom told the doctor that he felt no pain .	neutral	7405	1	silver/p08/d2190	no	downward_monotone	neutral	pain	distres	noun_hypernym_obj	Tom told the doctor that he felt no distres .	Tom told the doctor that he felt no pain .	True
14412	She invites us to all her People's Partys .	She invites us to all her parties .	neutral	17186	1	silver/p10/d1971	all	downward_monotone	neutral	parties	People's Partys	noun_hypernym_obj	She invites us to all her People's Partys .	She invites us to all her parties .	True
14463	This shop sells articles of all genres .	This shop sells articles of all kinds .	neutral	17237	1	silver/p10/d2080	all	downward_monotone	neutral	kinds	genres	noun_hypernym_obj	This shop sells articles of all genres .	This shop sells articles of all kinds .	True
12008	He was known to every White in the village .	He was known to every body in the village .	neutral	14677	1	silver/p05/d2419	every	downward_monotone	neutral	body	White	noun_hypernym_obj	He was known to every White in the village .	He was known to every body in the village .	True
15559	She gave him all money .	She gave him all of her money .	entailment	18441	0	silver/p88/d2410	all	downward_monotone	entailment	all of her money	all money	simple	She gave him all money .	She gave him all of her money .	True
11325	He was known to every insured in the village .	He was known to every body in the village .	neutral	14016	1	silver/p05/d2419	every	downward_monotone	neutral	body	insured	noun_hypernym_obj	He was known to every insured in the village .	He was known to every body in the village .	True
17011	If you have any doubts , let me know without any involuntarines .	If you have any doubts , let me know without any hesitation .	entailment	20071	0	silver/p04/d3183	any	downward_monotone	entailment	hesitation	involuntarines	noun_hypernym_obj	If you have any doubts , let me know without any involuntarines .	If you have any doubts , let me know without any hesitation .	True
16212	All men die . Tom is a man . Therefore , Tom will die .	All philanderers die . Tom is a man . Therefore , Tom will die .	entailment	19183	0	silver/p00/d1462	all	downward_monotone	entailment	men	philanderers	noun_hyponym_obj	All men die . Tom is a man . Therefore , Tom will die .	All philanderers die . Tom is a man . Therefore , Tom will die .	True
7884	There is no chair in this room .	There is no fighting chair in this room .	entailment	10044	0	silver/p02/d2669	no	downward_monotone	entailment	chair	fighting chair	noun_hyponym_obj	There is no chair in this room .	There is no fighting chair in this room .	True
8352	He has no less~than five English books .	He has no less~than five English folders .	entailment	10547	0	silver/p87/d2749	no	downward_monotone	entailment	books	folders	noun_hyponym_obj	He has no less~than five English books .	He has no less~than five English folders .	True
4748	There are no tables in the room .	There are no platens in the room .	entailment	6200	0	silver/p27/d1943	no	downward_monotone	entailment	tables	platens	noun_hyponym_obj	There are no tables in the room .	There are no platens in the room .	True
4889	There 's no way I 'm leaving you here alone with Tom .	There 's no way I 'm leaving you here alone with man-child .	entailment	6355	0	silver/p38/d2043	no	downward_monotone	entailment	Tom	man-child	noun_hyponym_obj	There 's no way I 'm leaving you here alone with Tom .	There 's no way I 'm leaving you here alone with man-child .	True
9545	The garrison saw no impossibility but to surrender .	The garrison saw no choice but to surrender .	neutral	12037	1	silver/p41/d0940	no	downward_monotone	neutral	choice	impossibility	noun_hypernym_obj	The garrison saw no impossibility but to surrender .	The garrison saw no choice but to surrender .	True
11711	He was known to every body in the village .	He was known to every right hander in the village .	entailment	14394	0	silver/p05/d2419	every	downward_monotone	entailment	body	right hander	noun_hyponym_obj	He was known to every body in the village .	He was known to every right hander in the village .	True
1920	The cat meant no harm .	The cat meant no insect bite .	entailment	2266	0	silver/p52/d3043	no	downward_monotone	entailment	harm	insect bite	noun_hyponym_obj	The cat meant no harm .	The cat meant no insect bite .	True
4433	There would be no competition .	There would be no king .	entailment	5811	0	silver/p29/d2648	no	downward_monotone	entailment	competition	king	noun_hyponym_obj	There would be no competition .	There would be no king .	True
15030	Mr. Smith is liked by all the nonreaders .	Mr. Smith is liked by all the students .	neutral	17844	1	silver/p16/d1524	all	downward_monotone	neutral	students	nonreaders	noun_hypernym_obj	Mr. Smith is liked by all the nonreaders .	Mr. Smith is liked by all the students .	True
3479	There is no need to reply to that letter .	There is no need to reply to that m .	entailment	4671	0	silver/p91/d1434	no	downward_monotone	entailment	letter	m	noun_hyponym_obj	There is no need to reply to that letter .	There is no need to reply to that m .	True
5999	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no message when he shot himself on Saturday with a borrowed gun .	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no publicity when he shot himself on Saturday with a borrowed gun .	entailment	7729	0	silver/p33/d0705	no	downward_monotone	entailment	message	publicity	noun_hyponym_obj	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no message when he shot himself on Saturday with a borrowed gun .	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no publicity when he shot himself on Saturday with a borrowed gun .	True
9954	Money opens each door .	Money opens each open door .	entailment	12520	0	silver/p02/d3507	each	downward_monotone	entailment	door	open door	noun_hyponym_obj	Money opens each door .	Money opens each open door .	True
10679	You may do every inessential but critizise me .	You may do every thing but critizise me .	neutral	13395	1	silver/p65/d1627	every	downward_monotone	neutral	thing	inessential	noun_hypernym_obj	You may do every inessential but critizise me .	You may do every thing but critizise me .	True
11557	He was known to every body in the village .	He was known to every owner in the village .	entailment	14240	0	silver/p05/d2419	every	downward_monotone	entailment	body	owner	noun_hyponym_obj	He was known to every body in the village .	He was known to every owner in the village .	True
4986	He paid no attention to my warning .	He paid no skincare to my warning .	entailment	6476	0	silver/p98/d3091	no	downward_monotone	entailment	attention	skincare	noun_hyponym_obj	He paid no attention to my warning .	He paid no skincare to my warning .	True
11299	He was known to every body in the village .	He was known to every hope in the village .	entailment	13990	0	silver/p05/d2419	every	downward_monotone	entailment	body	hope	noun_hyponym_obj	He was known to every body in the village .	He was known to every hope in the village .	True
3822	You have no new submissions .	You have no new messages .	neutral	5106	1	silver/p04/d3332	no	downward_monotone	neutral	messages	submissions	noun_hypernym_obj	You have no new submissions .	You have no new messages .	True
9350	There is no home .	There is no place like home .	entailment	11761	0	silver/p56/d0955	no	downward_monotone	entailment	no place like home	no home	simple	There is no home .	There is no place like home .	True
17395	Tom has n't lost any weight even though he says he 's been dieting .	Tom has n't lost any unit of measurement even though he says he 's been dieting .	neutral	20499	1	silver/p53/d2594	any	downward_monotone	neutral	weight	unit of measurement	noun_hypernym_obj	Tom has n't lost any weight even though he says he 's been dieting .	Tom has n't lost any unit of measurement even though he says he 's been dieting .	True
1756	There were no radios in those times .	There were no superheterodyne receivers in those times .	entailment	2069	0	silver/p93/d3067	no	downward_monotone	entailment	radios	superheterodyne receivers	noun_hyponym_obj	There were no radios in those times .	There were no superheterodyne receivers in those times .	True
3515	There is no need to reply to that letter .	There is no need to reply to that sigma .	entailment	4733	0	silver/p91/d1434	no	downward_monotone	entailment	letter	sigma	noun_hyponym_obj	There is no need to reply to that letter .	There is no need to reply to that sigma .	True
7873	There is no cloud in the mackerel sky .	There is no cloud in the sky .	neutral	10025	1	silver/p07/d2191	no	downward_monotone	neutral	sky	mackerel sky	noun_hypernym_obj	There is no cloud in the mackerel sky .	There is no cloud in the sky .	True
8188	There are no dogs bigger than this pooch .	There are no dogs bigger than this one .	neutral	10377	1	silver/p11/d1640	no	downward_monotone	neutral	one	pooch	noun_hypernym_obj	There are no dogs bigger than this pooch .	There are no dogs bigger than this one .	True
15236	Doctors should keep abreast with all the latest developments in medicine .	Doctors should keep abreast with all the latest developments in learned profession .	neutral	18067	1	silver/p76/d2544	all	downward_monotone	neutral	medicine	learned profession	noun_hypernym_obj	Doctors should keep abreast with all the latest developments in medicine .	Doctors should keep abreast with all the latest developments in learned profession .	True
15365	You have been missing all years .	You have been missing all these years .	entailment	18227	0	silver/p03/d2331	all	downward_monotone	entailment	all these years	all years	simple	You have been missing all years .	You have been missing all these years .	True
7368	There is no choice in this matter .	There is no impossibility in this matter .	entailment	9395	0	silver/p63/d3417	no	downward_monotone	entailment	choice	impossibility	noun_hyponym_obj	There is no choice in this matter .	There is no impossibility in this matter .	True
11813	He was known to every sniffler in the village .	He was known to every body in the village .	neutral	14492	1	silver/p05/d2419	every	downward_monotone	neutral	body	sniffler	noun_hypernym_obj	He was known to every sniffler in the village .	He was known to every body in the village .	True
1433	The captain assured us that there would be no danger .	The captain assured us that there would be no crapshoot .	entailment	1657	0	silver/p89/d1943	no	downward_monotone	entailment	danger	crapshoot	noun_hyponym_obj	The captain assured us that there would be no danger .	The captain assured us that there would be no crapshoot .	True
2517	Good wine needs no bush .	Good wine needs no bush hibiscu .	entailment	2978	0	silver/p48/d0864	no	downward_monotone	entailment	bush	bush hibiscu	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no bush hibiscu .	True
3593	Currently in this area there are no active galls .	Currently in this area there are no active hostilities .	neutral	4849	1	silver/p91/d2390	no	downward_monotone	neutral	hostilities	galls	noun_hypernym_obj	Currently in this area there are no active galls .	Currently in this area there are no active hostilities .	True
11165	He was known to every dyslectic in the village .	He was known to every body in the village .	neutral	13862	1	silver/p05/d2419	every	downward_monotone	neutral	body	dyslectic	noun_hypernym_obj	He was known to every dyslectic in the village .	He was known to every body in the village .	True
8373	He has no less~than five English phrase books .	He has no less~than five English books .	neutral	10568	1	silver/p87/d2749	no	downward_monotone	neutral	books	phrase books	noun_hypernym_obj	He has no less~than five English phrase books .	He has no less~than five English books .	True
5058	He lost no letter .	He lost no time answering the letter .	entailment	6557	0	silver/p94/d1491	no	downward_monotone	entailment	no time answering the letter	no letter	simple	He lost no letter .	He lost no time answering the letter .	True
13651	Every one but male child came .	Every one but Jim came .	neutral	16310	1	gold/p66/d2061	every	downward_monotone	neutral	Jim	male child	noun_hypernym_obj	Every one but male child came .	Every one but Jim came .	True
9869	I bought them each a present .	I bought them each a tense .	neutral	12425	1	silver/p35/d2595	each	downward_monotone	neutral	present	tense	noun_hypernym_obj	I bought them each a present .	I bought them each a tense .	True
2690	Good wine needs no bush .	Good wine needs no dombeya .	entailment	3311	0	silver/p48/d0864	no	downward_monotone	entailment	bush	dombeya	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no dombeya .	True
3620	There is no lack of effort .	There is no lack of supererogation .	entailment	4897	0	silver/p35/d1485	no	downward_monotone	entailment	effort	supererogation	noun_hyponym_obj	There is no lack of effort .	There is no lack of supererogation .	True
11697	He was known to every body in the village .	He was known to every restrainer in the village .	entailment	14380	0	silver/p05/d2419	every	downward_monotone	entailment	body	restrainer	noun_hyponym_obj	He was known to every body in the village .	He was known to every restrainer in the village .	True
6478	That day was a Sunday , so there was no period of time .	That day was a Sunday , so there was no school .	entailment	8205	0	silver/p88/d0921	no	downward_monotone	entailment	school	period of time	noun_hypernym_obj	That day was a Sunday , so there was no period of time .	That day was a Sunday , so there was no school .	True
6791	There was no objection on the part of the owner .	There was no objection on the part of the shipowner .	entailment	8611	0	silver/p74/d3173	no	downward_monotone	entailment	owner	shipowner	noun_hyponym_obj	There was no objection on the part of the owner .	There was no objection on the part of the shipowner .	True
3562	He saw no advantage in waiting any longer .	He saw no advantage in waiting any someone .	neutral	4813	1	silver/p91/d2294	no	downward_monotone	neutral	longer	someone	noun_hypernym_obj	He saw no advantage in waiting any longer .	He saw no advantage in waiting any someone .	True
12735	The name of this statesman is known to every assimilator in Japan .	The name of this statesman is known to every body in Japan .	neutral	15392	1	silver/p02/d3049	every	downward_monotone	neutral	body	assimilator	noun_hypernym_obj	The name of this statesman is known to every assimilator in Japan .	The name of this statesman is known to every body in Japan .	True
401	As far as the eye could reach , there was no sign of life .	As far as the eye could reach , there was no sign of history .	neutral	430	1	silver/p75/d2080	no	downward_monotone	neutral	life	history	noun_hypernym_obj	As far as the eye could reach , there was no sign of life .	As far as the eye could reach , there was no sign of history .	True
14416	She invites us to all her Progressive Partys .	She invites us to all her parties .	neutral	17190	1	silver/p10/d1971	all	downward_monotone	neutral	parties	Progressive Partys	noun_hypernym_obj	She invites us to all her Progressive Partys .	She invites us to all her parties .	True
12949	The name of this statesman is known to every observer in Japan .	The name of this statesman is known to every body in Japan .	neutral	15600	1	silver/p02/d3049	every	downward_monotone	neutral	body	observer	noun_hypernym_obj	The name of this statesman is known to every observer in Japan .	The name of this statesman is known to every body in Japan .	True
4423	There would be no competition .	There would be no foe .	entailment	5801	0	silver/p29/d2648	no	downward_monotone	entailment	competition	foe	noun_hyponym_obj	There would be no competition .	There would be no foe .	True
442	There shall be no complications to my malicious plan .	There shall be no hindrances to my malicious plan .	neutral	461	1	silver/p71/d0940	no	downward_monotone	neutral	hindrances	complications	noun_hypernym_obj	There shall be no complications to my malicious plan .	There shall be no hindrances to my malicious plan .	True
14474	This shop sells articles of all kinds .	This shop sells articles of all likes .	entailment	17246	0	silver/p10/d2080	all	downward_monotone	entailment	kinds	likes	noun_hyponym_obj	This shop sells articles of all kinds .	This shop sells articles of all likes .	True
6565	Tom got no answer from Mary .	Tom got no answer from person .	neutral	8324	1	silver/p57/d2559	no	downward_monotone	neutral	Mary	person	noun_hypernym_obj	Tom got no answer from Mary .	Tom got no answer from person .	True
16725	I do n't have any plans for tomorrow . I 'm going to take it easy .	I do n't have any patterns for tomorrow . I 'm going to take it easy .	entailment	19712	0	silver/p14/d3235	any	downward_monotone	entailment	plans	patterns	noun_hyponym_obj	I do n't have any plans for tomorrow . I 'm going to take it easy .	I do n't have any patterns for tomorrow . I 'm going to take it easy .	True
10732	He was known to every abjurer in the village .	He was known to every body in the village .	neutral	13449	1	silver/p05/d2419	every	downward_monotone	neutral	body	abjurer	noun_hypernym_obj	He was known to every abjurer in the village .	He was known to every body in the village .	True
12875	The name of this statesman is known to every nonpartizan in Japan .	The name of this statesman is known to every body in Japan .	neutral	15526	1	silver/p02/d3049	every	downward_monotone	neutral	body	nonpartizan	noun_hypernym_obj	The name of this statesman is known to every nonpartizan in Japan .	The name of this statesman is known to every body in Japan .	True
15552	Our resident squirrel eats all our Camellia japonicas .	Our resident squirrel eats all our camellias .	neutral	18430	1	silver/p53/d2111	all	downward_monotone	neutral	camellias	Camellia japonicas	noun_hypernym_obj	Our resident squirrel eats all our Camellia japonicas .	Our resident squirrel eats all our camellias .	True
10239	Buses run every ten minutes .	Buses run every ten heartbeats .	entailment	12869	0	silver/p52/d1842	every	downward_monotone	entailment	minutes	heartbeats	noun_hyponym_obj	Buses run every ten minutes .	Buses run every ten heartbeats .	True
13031	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every relative in Japan .	entailment	15682	0	silver/p02/d3049	every	downward_monotone	entailment	body	relative	noun_hyponym_obj	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every relative in Japan .	True
4232	Tom has no classes at~all on Monday .	Tom has no required courses at~all on Monday .	entailment	5610	0	silver/p85/d2428	no	downward_monotone	entailment	classes	required courses	noun_hyponym_obj	Tom has no classes at~all on Monday .	Tom has no required courses at~all on Monday .	True
7630	Tokyo wasted no time in taking leach .	Tokyo wasted no time in taking action .	neutral	9770	1	silver/p77/d1831	no	downward_monotone	neutral	action	leach	noun_hypernym_obj	Tokyo wasted no time in taking leach .	Tokyo wasted no time in taking action .	True
14800	In his speech , he cast aspersions on all churches except his own .	In his speech , he cast aspersions on all religions except his own .	neutral	17611	1	silver/p94/d2654	all	downward_monotone	neutral	religions	churches	noun_hypernym_obj	In his speech , he cast aspersions on all churches except his own .	In his speech , he cast aspersions on all religions except his own .	True
17146	Tom does n't want any of Mary 's big buck .	Tom does n't want any of Mary 's money .	neutral	20233	1	silver/p94/d3032	any	downward_monotone	neutral	money	big buck	noun_hypernym_obj	Tom does n't want any of Mary 's big buck .	Tom does n't want any of Mary 's money .	True
2618	Good wine needs no bush .	Good wine needs no spiceberry .	entailment	3172	0	silver/p48/d0864	no	downward_monotone	entailment	bush	spiceberry	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no spiceberry .	True
17840	I thank you in advance for your kind cooperation and remain at your disposal for any report if necessary .	I thank you in advance for your kind cooperation and remain at your disposal for any information if necessary .	neutral	20990	1	silver/p56/d2146	any	downward_monotone	neutral	information	report	noun_hypernym_obj	I thank you in advance for your kind cooperation and remain at your disposal for any report if necessary .	I thank you in advance for your kind cooperation and remain at your disposal for any information if necessary .	True
5892	Tom has no predilections .	Tom has no weaknesses .	entailment	7626	0	silver/p33/d2787	no	downward_monotone	entailment	weaknesses	predilections	noun_hypernym_obj	Tom has no predilections .	Tom has no weaknesses .	True
7690	Tokyo wasted no time in taking source .	Tokyo wasted no time in taking action .	neutral	9830	1	silver/p77/d1831	no	downward_monotone	neutral	action	source	noun_hypernym_obj	Tokyo wasted no time in taking source .	Tokyo wasted no time in taking action .	True
13062	The name of this statesman is known to every wealthy person in Japan .	The name of this statesman is known to every body in Japan .	neutral	15713	1	silver/p02/d3049	every	downward_monotone	neutral	body	wealthy person	noun_hypernym_obj	The name of this statesman is known to every wealthy person in Japan .	The name of this statesman is known to every body in Japan .	True
1683	There was no furniture in that room .	There was no bedroom furniture in that room .	entailment	1995	0	silver/p20/d2118	no	downward_monotone	entailment	furniture	bedroom furniture	noun_hyponym_obj	There was no furniture in that room .	There was no bedroom furniture in that room .	True
9962	The principal shook hands with each of the graduates .	The principal shook hands with each of the graduated cylinders .	entailment	12529	0	silver/p83/d1761	each	downward_monotone	entailment	graduates	graduated cylinders	noun_hyponym_obj	The principal shook hands with each of the graduates .	The principal shook hands with each of the graduated cylinders .	True
11133	He was known to every domestic partner in the village .	He was known to every body in the village .	neutral	13832	1	silver/p05/d2419	every	downward_monotone	neutral	body	domestic partner	noun_hypernym_obj	He was known to every domestic partner in the village .	He was known to every body in the village .	True
16192	All men die . Tom is a man . Therefore , Tom will die .	All stiffs die . Tom is a man . Therefore , Tom will die .	entailment	19163	0	silver/p00/d1462	all	downward_monotone	entailment	men	stiffs	noun_hyponym_obj	All men die . Tom is a man . Therefore , Tom will die .	All stiffs die . Tom is a man . Therefore , Tom will die .	True
9442	In the village there are no thieves .	In the village there are no crooks .	neutral	11884	1	silver/p59/d2656	no	downward_monotone	neutral	thieves	crooks	noun_hypernym_obj	In the village there are no thieves .	In the village there are no crooks .	True
6920	There remained no more than 20 followerss in the village .	There remained no more than 20 people in the village .	neutral	8787	1	silver/p21/d3178	no	downward_monotone	neutral	people	followerss	noun_hypernym_obj	There remained no more than 20 followerss in the village .	There remained no more than 20 people in the village .	True
8946	I can not rinse the dishes . There is no water .	I can not rinse the dishes . There is no thing .	neutral	11227	1	silver/p01/d1447	no	downward_monotone	neutral	water	thing	noun_hypernym_obj	I can not rinse the dishes . There is no water .	I can not rinse the dishes . There is no thing .	True
6828	If the boss says you 've got to work overtime , then there 's no choice but to do so .	If the boss says you 've got to work overtime , then there 's no voting but to do so .	entailment	8662	0	silver/p74/d3250	no	downward_monotone	entailment	choice	voting	noun_hyponym_obj	If the boss says you 've got to work overtime , then there 's no choice but to do so .	If the boss says you 've got to work overtime , then there 's no voting but to do so .	True
2039	You have no reply to letters .	You have no reply to gimels .	entailment	2390	0	silver/p52/d2609	no	downward_monotone	entailment	letters	gimels	noun_hyponym_obj	You have no reply to letters .	You have no reply to gimels .	True
8630	Tom has no deciding .	Tom has no choice .	entailment	10853	0	silver/p61/d1634	no	downward_monotone	entailment	choice	deciding	noun_hypernym_obj	Tom has no deciding .	Tom has no choice .	True
9737	There were no hats in that store that fit me .	There were no sombreroes in that store that fit me .	entailment	12273	0	silver/p67/d3429	no	downward_monotone	entailment	hats	sombreroes	noun_hyponym_obj	There were no hats in that store that fit me .	There were no sombreroes in that store that fit me .	True
4569	There can be no joy in that idle life .	There can be no joy in that idle existence .	neutral	5986	1	silver/p37/d3161	no	downward_monotone	neutral	life	existence	noun_hypernym_obj	There can be no joy in that idle life .	There can be no joy in that idle existence .	True
8962	I can not rinse the dishes . There is no water .	I can not rinse the dishes . There is no ford .	entailment	11243	0	silver/p01/d1447	no	downward_monotone	entailment	water	ford	noun_hyponym_obj	I can not rinse the dishes . There is no water .	I can not rinse the dishes . There is no ford .	True
7305	There is no cure for paranoic type schizophrenium .	There is no cure for schizophrenia .	neutral	9276	1	silver/p66/d3270	no	downward_monotone	neutral	schizophrenia	paranoic type schizophrenium	noun_hypernym_obj	There is no cure for paranoic type schizophrenium .	There is no cure for schizophrenia .	True
2715	Good wine needs no bush .	Good wine needs no mountain andromeda .	entailment	3360	0	silver/p48/d0864	no	downward_monotone	entailment	bush	mountain andromeda	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no mountain andromeda .	True
10660	They took every possibility into consideration .	They took every speculation into consideration .	entailment	13371	0	silver/p32/d3256	every	downward_monotone	entailment	possibility	speculation	noun_hyponym_obj	They took every possibility into consideration .	They took every speculation into consideration .	True
2629	Good wine needs no bush .	Good wine needs no chaparral broom .	entailment	3194	0	silver/p48/d0864	no	downward_monotone	entailment	bush	chaparral broom	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no chaparral broom .	True
65	There is neither God nor holy person .	There is neither God nor Buddha .	entailment	64	0	silver/p33/d1566	neither	downward_monotone	entailment	Buddha	holy person	noun_hypernym_obj	There is neither God nor holy person .	There is neither God nor Buddha .	True
10500	There is a skeleton in every storage space .	There is a skeleton in every closet .	entailment	13208	0	silver/p98/d3006	every	downward_monotone	entailment	closet	storage space	noun_hypernym_obj	There is a skeleton in every storage space .	There is a skeleton in every closet .	True
14103	Before it gets out in the media , I 'd like to announce to all my fans that I 'm pregnant .	Before it gets out in the media , I 'd like to announce to all my aerophiles that I 'm pregnant .	entailment	16811	0	silver/p20/d1494	all	downward_monotone	entailment	fans	aerophiles	noun_hyponym_obj	Before it gets out in the media , I 'd like to announce to all my fans that I 'm pregnant .	Before it gets out in the media , I 'd like to announce to all my aerophiles that I 'm pregnant .	True
6387	There were console no visual signs of spring .	There were still no visual signs of spring .	entailment	8112	0	silver/p96/d2284	no	downward_monotone	entailment	still	console	verb_hypernym	There were console no visual signs of spring .	There were still no visual signs of spring .	True
581	There are no birds in this forest .	There are no flying birds in this forest .	entailment	618	0	silver/p36/d1407	no	downward_monotone	entailment	birds	flying birds	noun_hyponym_obj	There are no birds in this forest .	There are no flying birds in this forest .	True
14753	Tom ate all his food products in his room .	Tom ate all his meals in his room .	entailment	17563	0	silver/p38/d2189	all	downward_monotone	entailment	meals	food products	noun_hypernym_obj	Tom ate all his food products in his room .	Tom ate all his meals in his room .	True
12036	I took every opportunity to improve my Esperanto .	I took every opportunity to improve my artificial language .	neutral	14703	1	silver/p21/d3498	every	downward_monotone	neutral	Esperanto	artificial language	noun_hypernym_obj	I took every opportunity to improve my Esperanto .	I took every opportunity to improve my artificial language .	True
11342	He was known to every body in the village .	He was known to every Israelite in the village .	entailment	14033	0	silver/p05/d2419	every	downward_monotone	entailment	body	Israelite	noun_hyponym_obj	He was known to every body in the village .	He was known to every Israelite in the village .	True
10823	He was known to every anti-American in the village .	He was known to every body in the village .	neutral	13534	1	silver/p05/d2419	every	downward_monotone	neutral	body	anti-American	noun_hypernym_obj	He was known to every anti-American in the village .	He was known to every body in the village .	True
11517	He was known to every body in the village .	He was known to every nonparticipant in the village .	entailment	14200	0	silver/p05/d2419	every	downward_monotone	entailment	body	nonparticipant	noun_hyponym_obj	He was known to every body in the village .	He was known to every nonparticipant in the village .	True
4967	He paid no attention to my warning .	He paid no faith healing to my warning .	entailment	6438	0	silver/p98/d3091	no	downward_monotone	entailment	attention	faith healing	noun_hyponym_obj	He paid no attention to my warning .	He paid no faith healing to my warning .	True
2863	Good wine needs no bush .	Good wine needs no lavender .	entailment	3643	0	silver/p48/d0864	no	downward_monotone	entailment	bush	lavender	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no lavender .	True
13277	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every transfer in Japan .	entailment	15916	0	silver/p02/d3049	every	downward_monotone	entailment	body	transfer	noun_hyponym_obj	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every transfer in Japan .	True
7159	As far as I know , there are no good books on the theory .	As far as I know , there are no good books on the explanation .	neutral	9077	1	silver/p86/d3174	no	downward_monotone	neutral	theory	explanation	noun_hypernym_obj	As far as I know , there are no good books on the theory .	As far as I know , there are no good books on the explanation .	True
3107	Good wine needs no bush .	Good wine needs no Euonymus americanu .	entailment	4116	0	silver/p48/d0864	no	downward_monotone	entailment	bush	Euonymus americanu	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no Euonymus americanu .	True
14395	She invites us to all her parties .	She invites us to all her labour parties .	entailment	17169	0	silver/p10/d1971	all	downward_monotone	entailment	parties	labour parties	noun_hyponym_obj	She invites us to all her parties .	She invites us to all her labour parties .	True
12784	The name of this statesman is known to every male person in Japan .	The name of this statesman is known to every body in Japan .	neutral	15441	1	silver/p02/d3049	every	downward_monotone	neutral	body	male person	noun_hypernym_obj	The name of this statesman is known to every male person in Japan .	The name of this statesman is known to every body in Japan .	True
11772	He was known to every showman in the village .	He was known to every body in the village .	neutral	14455	1	silver/p05/d2419	every	downward_monotone	neutral	body	showman	noun_hypernym_obj	He was known to every showman in the village .	He was known to every body in the village .	True
11329	He was known to every intellectual in the village .	He was known to every body in the village .	neutral	14020	1	silver/p05/d2419	every	downward_monotone	neutral	body	intellectual	noun_hypernym_obj	He was known to every intellectual in the village .	He was known to every body in the village .	True
10895	He was known to every bereaved person in the village .	He was known to every body in the village .	neutral	13602	1	silver/p05/d2419	every	downward_monotone	neutral	body	bereaved person	noun_hypernym_obj	He was known to every bereaved person in the village .	He was known to every body in the village .	True
12043	There are exceptions to every ground rule .	There are exceptions to every rule .	neutral	14711	1	silver/p21/d2316	every	downward_monotone	neutral	rule	ground rule	noun_hypernym_obj	There are exceptions to every ground rule .	There are exceptions to every rule .	True
10437	Every day they killed a llama to make the Sun superordinate happy .	Every day they killed a llama to make the Sun God happy .	entailment	13110	0	silver/p37/d3121	every	downward_monotone	entailment	God	superordinate	noun_hypernym_obj	Every day they killed a llama to make the Sun superordinate happy .	Every day they killed a llama to make the Sun God happy .	True
7947	It makes no blind spot to me who wins .	It makes no matter to me who wins .	neutral	10122	1	silver/p02/d3278	no	downward_monotone	neutral	matter	blind spot	noun_hypernym_obj	It makes no blind spot to me who wins .	It makes no matter to me who wins .	True
525	I found no money left in my pocket .	I found no money left in my auricle .	entailment	535	0	silver/p64/d2050	no	downward_monotone	entailment	pocket	auricle	noun_hyponym_obj	I found no money left in my pocket .	I found no money left in my auricle .	True
6550	There is no future without the past .	There is no tense without the past .	neutral	8308	1	silver/p57/d1932	no	downward_monotone	neutral	future	tense	noun_hypernym_obj	There is no future without the past .	There is no tense without the past .	True
16453	Tom did n't reply to any of Mary 's A .	Tom did n't reply to any of Mary 's letter .	neutral	19440	1	silver/p64/d2918	any	downward_monotone	neutral	letter	A	noun_hypernym_obj	Tom did n't reply to any of Mary 's A .	Tom did n't reply to any of Mary 's letter .	True
